state_name,district_name,reg_year_date,fil_year,court_name,est_code,updated_type_name,updated_disp_name,disp_nature,total_cases,cases_pending_trial_yearly
Assam,Dhubri,2015,2015,District and Sessions Judge,ASDU01,Special (POCSO) Case,NA,0,1,1
Assam,Dhubri,2016,0   ,District and Sessions Judge,ASDU01,Special (POCSO) Case,Acquitted,10,3,3
Assam,Dhubri,2016,0   ,District and Sessions Judge,ASDU01,Special Case,Acquitted,10,4,3
Assam,Dhubri,2016,0   ,District and Sessions Judge,ASDU01,Special Case,Convicted,11,1,0
Assam,Dhubri,2016,2016,Additional District and Sessions Judge,ASDU10,Sessions Special,Convicted,11,1,1
Assam,Dhubri,2016,2016,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,Acquitted,10,1,1
Assam,Dhubri,2016,2016,District and Sessions Judge,ASDU01,Special (POCSO) Case,Acquitted,10,2,1
Assam,Dhubri,2016,2016,District and Sessions Judge,ASDU01,Special (POCSO) Case,Convicted,11,2,2
Assam,Dhubri,2016,2016,District and Sessions Judge,ASDU01,Special Case,Acquitted,10,8,8
Assam,Dhubri,2016,2016,District and Sessions Judge,ASDU01,Special Case,Convicted,11,1,1
Assam,Dhubri,2016,2016,District and Sessions Judge,ASDU01,Special Case,Transferred,1,2,1
Assam,Dhubri,2016,2016,District and Sessions Judge,ASDU01,Special Case,NA,0,1,1
Assam,Dhubri,2017,2017,Additional District and Sessions Judge,ASDU10,Sessions Special,Acquitted,10,2,2
Assam,Dhubri,2017,2017,Additional District and Sessions Judge,ASDU10,Sessions Special,Convicted,11,2,2
Assam,Dhubri,2017,2017,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,Acquitted,10,4,3
Assam,Dhubri,2017,2017,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,Convicted,11,1,1
Assam,Dhubri,2017,2017,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,Stayed,32,1,0
Assam,Dhubri,2017,2017,District and Sessions Judge,ASDU01,Special (POCSO) Case,Acquitted,10,16,14
Assam,Dhubri,2017,2017,District and Sessions Judge,ASDU01,Special (POCSO) Case,Convicted,11,3,1
Assam,Dhubri,2017,2017,District and Sessions Judge,ASDU01,Special (POCSO) Case,Transferred,1,1,0
Assam,Dhubri,2017,2017,District and Sessions Judge,ASDU01,Special (POCSO) Case,NA,0,3,3
Assam,Dhubri,2017,2017,District and Sessions Judge,ASDU01,Special Case,Acquitted,10,8,5
Assam,Dhubri,2017,2017,District and Sessions Judge,ASDU01,Special Case,Convicted,11,3,3
Assam,Dhubri,2017,2017,District and Sessions Judge,ASDU01,Special Case,Transferred,1,2,0
Assam,Dhubri,2017,2017,District and Sessions Judge,ASDU01,Special Case,NA,0,3,3
Assam,Dhubri,2018,2018,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,Acquitted,10,9,1
Assam,Dhubri,2018,2018,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,Convicted,11,2,1
Assam,Dhubri,2018,2018,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,NA,0,1,1
Assam,Dhubri,2018,2018,District and Sessions Judge,ASDU01,Special Case,Acquitted,10,34,12
Assam,Dhubri,2018,2018,District and Sessions Judge,ASDU01,Special Case,Convicted,11,5,2
Assam,Dhubri,2018,2018,District and Sessions Judge,ASDU01,Special Case,Transferred,1,1,0
Assam,Dhubri,2018,2018,District and Sessions Judge,ASDU01,Special Case,NA,0,16,16
Assam,Dhubri,2019,2019,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,Acquitted,10,16,1
Assam,Dhubri,2019,2019,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,Transferred,1,1,0
Assam,Dhubri,2019,2019,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,NA,0,21,2
Assam,Dhubri,2019,2019,District and Sessions Judge,ASDU01,Special Case,Acquitted,10,17,4
Assam,Dhubri,2019,2019,District and Sessions Judge,ASDU01,Special Case,NA,0,49,15
Assam,Dhubri,2020,2020,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,Acquitted,10,1,0
Assam,Dhubri,2020,2020,Additional District and Sessions Judge,ASDU10,Special (POCSO) Case,NA,0,7,0
Assam,Dhubri,2020,2020,District and Sessions Judge,ASDU01,Special Case,NA,0,6,0
Assam,Dibrugarh,2014,0   ,District and Sessions Judge,ASDB01,POCSO Act,Convicted,11,1,1
Assam,Dibrugarh,2014,2014,District and Sessions Judge,ASDB01,POCSO Act,Acquitted,10,9,6
Assam,Dibrugarh,2014,2014,District and Sessions Judge,ASDB01,POCSO Act,Case is filed,21,2,2
Assam,Dibrugarh,2014,2014,District and Sessions Judge,ASDB01,POCSO Act,Convicted,11,3,3
Assam,Dibrugarh,2014,2014,District and Sessions Judge,ASDB01,POCSO Act,Disposed,30,2,1
Assam,Dibrugarh,2014,2014,District and Sessions Judge,ASDB01,POCSO Act,Transferred - JJB,55,1,0
Assam,Dibrugarh,2015,2015,District and Sessions Judge,ASDB01,POCSO Act,Acquitted,10,26,14
Assam,Dibrugarh,2015,2015,District and Sessions Judge,ASDB01,POCSO Act,Case is filed,21,10,3
Assam,Dibrugarh,2015,2015,District and Sessions Judge,ASDB01,POCSO Act,Convicted,11,18,16
Assam,Dibrugarh,2015,2015,District and Sessions Judge,ASDB01,POCSO Act,Discharged,14,6,1
Assam,Dibrugarh,2015,2015,District and Sessions Judge,ASDB01,POCSO Act,Disposed,30,2,1
Assam,Dibrugarh,2015,2015,District and Sessions Judge,ASDB01,POCSO Act,NA,0,3,3
Assam,Dibrugarh,2016,2015,District and Sessions Judge,ASDB01,POCSO Act,Acquitted,10,1,1
Assam,Dibrugarh,2016,2016,District and Sessions Judge,ASDB01,POCSO Act,Abated,13,1,0
Assam,Dibrugarh,2016,2016,District and Sessions Judge,ASDB01,POCSO Act,Acquitted,10,36,21
Assam,Dibrugarh,2016,2016,District and Sessions Judge,ASDB01,POCSO Act,Case is filed,21,4,4
Assam,Dibrugarh,2016,2016,District and Sessions Judge,ASDB01,POCSO Act,Convicted,11,11,9
Assam,Dibrugarh,2016,2016,District and Sessions Judge,ASDB01,POCSO Act,Disposed,30,1,0
Assam,Dibrugarh,2016,2016,District and Sessions Judge,ASDB01,POCSO Act,Transferred,1,1,0
Assam,Dibrugarh,2016,2016,District and Sessions Judge,ASDB01,POCSO Act,NA,0,13,13
Assam,Dibrugarh,2016,2016,District and Sessions Judge,ASDB01,Sessions Case (SC),Convicted,11,1,1
Assam,Dibrugarh,2017,2017,District and Sessions Judge,ASDB01,POCSO Act,Acquitted,10,4,1
Assam,Dibrugarh,2017,2017,District and Sessions Judge,ASDB01,POCSO Act,Case is filed,21,1,0
Assam,Dibrugarh,2017,2017,District and Sessions Judge,ASDB01,POCSO Act,Convicted,11,7,6
Assam,Dibrugarh,2017,2017,District and Sessions Judge,ASDB01,POCSO Act,NA,0,6,6
Assam,Dibrugarh,2019,2019,District and Sessions Judge,ASDB01,POCSO Act,NA,0,1,0
Assam,Dima Hasao,2018,2018,District and Sessions Judge,ASDH01,Sessions Case (SC),Acquitted,10,1,1
Assam,Dima Hasao,2018,2018,District and Sessions Judge,ASDH01,Sessions Case (SC),NA,0,8,8
Assam,Dima Hasao,2019,2019,District and Sessions Judge,ASDH01,Sessions Case (SC),Acquitted,10,1,0
Assam,Dima Hasao,2019,2019,District and Sessions Judge,ASDH01,Sessions Case (SC),NA,0,1,1
Assam,Dima Hasao,2019,2019,District and Sessions Judge,ASDH01,Sessions Special,NA,0,3,0
Assam,Dima Hasao,2020,2020,District and Sessions Judge,ASDH01,Sessions Special,NA,0,1,0
Assam,Dima Hasao,2020,2020,District and Sessions Judge,ASDH01,Special (POCSO) Case,NA,0,5,0
Assam,Goalpara,2014,0   ,District and Sessions Judge,ASGA01,Special Case,NA,0,1,1
Assam,Goalpara,2015,0   ,District and Sessions Judge,ASGA01,Special Case,Acquitted,10,2,1
Assam,Goalpara,2015,2015,District and Sessions Judge,ASGA01,Special Case,Acquitted,10,1,0
Assam,Goalpara,2016,2016,District and Sessions Judge,ASGA01,Special Case,NA,0,1,1
Assam,Goalpara,2017,2017,District and Sessions Judge,ASGA01,Special Case,Acquitted,10,1,1
Assam,Goalpara,2018,2018,District and Sessions Judge,ASGA01,Special Case,Acquitted,10,6,2
Assam,Goalpara,2018,2018,District and Sessions Judge,ASGA01,Special Case,Allowed,16,1,0
Assam,Goalpara,2018,2018,District and Sessions Judge,ASGA01,Special Case,NA,0,14,14
Assam,Goalpara,2019,2019,District and Sessions Judge,ASGA01,Special (POCSO) Case,Acquitted,10,4,0
Assam,Goalpara,2019,2019,District and Sessions Judge,ASGA01,Special (POCSO) Case,Case is filed,21,1,0
Assam,Goalpara,2019,2019,District and Sessions Judge,ASGA01,Special (POCSO) Case,Disposed,30,2,0
Assam,Goalpara,2019,2019,District and Sessions Judge,ASGA01,Special (POCSO) Case,Transferred,1,1,0
Assam,Goalpara,2019,2019,District and Sessions Judge,ASGA01,Special (POCSO) Case,Transferred - JJB,35,2,0
Assam,Goalpara,2019,2019,District and Sessions Judge,ASGA01,Special (POCSO) Case,NA,0,55,12
Assam,Goalpara,2019,2019,District and Sessions Judge,ASGA01,Special Case,NA,0,1,0
Assam,Goalpara,2020,2020,District and Sessions Judge,ASGA01,Special (POCSO) Case,NA,0,7,0
Assam,Golaghat,2014,2014,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Acquitted,10,4,4
Assam,Golaghat,2014,2014,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Convicted,11,1,1
Assam,Golaghat,2014,2014,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,NA,0,4,4
Assam,Golaghat,2014,2015,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Acquitted,10,2,2
Assam,Golaghat,2015,2014,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,NA,0,1,1
Assam,Golaghat,2015,2015,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Abated,13,1,1
Assam,Golaghat,2015,2015,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Acquitted,10,9,9
Assam,Golaghat,2015,2015,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Convicted,11,1,1
Assam,Golaghat,2015,2015,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,NA,0,6,6
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Acquitted,10,27,24
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Case is filed,21,3,2
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Converted,40,9,0
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Convicted,11,8,4
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Dismissed,3,1,0
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Disposed otherwise,2,1,1
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Judgement delivered,39,1,0
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Plaintiff suit is dissmissed counter claims decreed,42,1,0
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Transferred,1,1,0
Assam,Golaghat,2016,2016,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,NA,0,27,27
Assam,Golaghat,2017,2017,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Acquitted,10,20,19
Assam,Golaghat,2017,2017,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Case is filed,21,1,1
Assam,Golaghat,2017,2017,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Converted,40,1,0
Assam,Golaghat,2017,2017,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Convicted,11,4,3
Assam,Golaghat,2017,2017,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,NA,0,23,23
Assam,Golaghat,2018,2018,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Abated,13,1,1
Assam,Golaghat,2018,2018,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Acquitted,10,23,12
Assam,Golaghat,2018,2018,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Case is filed,21,3,0
Assam,Golaghat,2018,2018,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Converted,40,1,0
Assam,Golaghat,2018,2018,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Convicted,11,2,2
Assam,Golaghat,2018,2018,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Disposed,30,2,0
Assam,Golaghat,2018,2018,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,NA,0,19,19
Assam,Golaghat,2019,2019,GLT_CJ_ESTT,ASGL02,Sessions Case (SC),Acquitted,10,1,0
Assam,Golaghat,2019,2019,GLT_DJ_ESTT,ASGL01,Sessions Case (SC),Transferred,1,1,0
Assam,Golaghat,2019,2019,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Acquitted,10,24,0
Assam,Golaghat,2019,2019,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Case is filed,21,3,0
Assam,Golaghat,2019,2019,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Disposed otherwise,2,5,0
Assam,Golaghat,2019,2019,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,Transferred,1,2,0
Assam,Golaghat,2019,2019,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,NA,0,53,9
Assam,Golaghat,2020,2020,GLT_DJ_ESTT,ASGL01,Sessions Special POCSO,NA,0,17,0
Assam,Hailakandi,2016,2016,District and Sessions Judge,ASHI01,Special (POCSO) Case,Acquitted,10,1,1
Assam,Hailakandi,2017,2017,District and Sessions Judge,ASHI01,Special (POCSO) Case,Acquitted,10,10,2
Assam,Hailakandi,2017,2017,District and Sessions Judge,ASHI01,Special (POCSO) Case,Convicted,11,3,2
Assam,Hailakandi,2017,2017,District and Sessions Judge,ASHI01,Special (POCSO) Case,NA,0,2,2
Assam,Hailakandi,2018,2018,District and Sessions Judge,ASHI01,Special (POCSO) Case,Acquitted,10,13,4
Assam,Hailakandi,2018,2018,District and Sessions Judge,ASHI01,Special (POCSO) Case,Convicted,11,1,1
Assam,Hailakandi,2018,2018,District and Sessions Judge,ASHI01,Special (POCSO) Case,Convicted,67,1,0
Assam,Hailakandi,2018,2018,District and Sessions Judge,ASHI01,Special (POCSO) Case,Disposed,30,1,0
Assam,Hailakandi,2018,2018,District and Sessions Judge,ASHI01,Special (POCSO) Case,NA,0,11,11
Assam,Hailakandi,2019,2019,District and Sessions Judge,ASHI01,Special (POCSO) Case,Acquitted,10,13,1
Assam,Hailakandi,2019,2019,District and Sessions Judge,ASHI01,Special (POCSO) Case,NA,0,41,7
Assam,Hailakandi,2020,2020,District and Sessions Judge,ASHI01,Special (POCSO) Case,NA,0,11,0
Assam,Jorhat,2013,0   ,District and Sessions Judge,ASJR01,Sessions Case (SC),Disposed,30,1,1
Assam,Jorhat,2013,0   ,District and Sessions Judge,ASJR01,Special Case,Acquitted,10,2,2
Assam,Jorhat,2014,0   ,District and Sessions Judge,ASJR01,Special Case,Convicted,11,1,1
Assam,Jorhat,2015,0   ,District and Sessions Judge,ASJR01,Special Case,Acquitted,10,1,1
Assam,Jorhat,2015,0   ,District and Sessions Judge,ASJR01,Special Case,Convicted,11,1,1
Assam,Jorhat,2016,2016,District and Sessions Judge,ASJR01,Special Case,Acquitted,10,6,4
Assam,Jorhat,2016,2016,District and Sessions Judge,ASJR01,Special Case,Convicted,11,3,1
Assam,Jorhat,2017,2017,District and Sessions Judge,ASJR01,Special Case,Acquitted,10,10,5
Assam,Jorhat,2017,2017,District and Sessions Judge,ASJR01,Special Case,Case is filed,21,1,1
Assam,Jorhat,2017,2017,District and Sessions Judge,ASJR01,Special Case,Convicted,11,4,4
Assam,Jorhat,2017,2017,District and Sessions Judge,ASJR01,Special Case,NA,0,3,3
Assam,Jorhat,2018,2018,District and Sessions Judge,ASJR01,Special Case,Acquitted,10,27,9
Assam,Jorhat,2018,2018,District and Sessions Judge,ASJR01,Special Case,Convicted,11,7,3
Assam,Jorhat,2018,2018,District and Sessions Judge,ASJR01,Special Case,Discharged,14,1,1
Assam,Jorhat,2018,2018,District and Sessions Judge,ASJR01,Special Case,Disposed,30,6,1
Assam,Jorhat,2018,2018,District and Sessions Judge,ASJR01,Special Case,Transferred,1,1,0
Assam,Jorhat,2018,2018,District and Sessions Judge,ASJR01,Special Case,NA,0,17,17
Assam,Jorhat,2019,2019,District and Sessions Judge,ASJR01,Special Case,Acquitted,10,5,0
Assam,Jorhat,2019,2019,District and Sessions Judge,ASJR01,Special Case,Discharged,14,1,0
Assam,Jorhat,2019,2019,District and Sessions Judge,ASJR01,Special Case,Disposed,30,3,0
Assam,Jorhat,2019,2019,District and Sessions Judge,ASJR01,Special Case,NA,0,55,8
Assam,Jorhat,2020,2020,District and Sessions Judge,ASJR01,Special Case,NA,0,13,0
Assam,Kamrup,2010,2016,District and Sessions Judge,ASKR01,Sessions Special,NA,0,1,1
Assam,Kamrup,2014,2014,District and Sessions Judge,ASKR01,Sessions Special,Acquitted,10,2,2
Assam,Kamrup,2014,2014,District and Sessions Judge,ASKR01,Sessions Special,Case is filed,21,1,1
Assam,Kamrup,2014,2014,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,4,4
Assam,Kamrup,2014,2014,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,1,1
Assam,Kamrup,2014,2014,District and Sessions Judge,ASKR01,Sessions Special,NA,0,1,1
Assam,Kamrup,2014,2016,District and Sessions Judge,ASKR01,Sessions Special,Disposed otherwise,2,1,1
Assam,Kamrup,2015,2015,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,NA,0,1,1
Assam,Kamrup,2015,2015,District and Sessions Judge,ASKR01,Sessions Case (SC),NA,0,1,1
Assam,Kamrup,2015,2015,District and Sessions Judge,ASKR01,Sessions Special,Acquitted,10,2,2
Assam,Kamrup,2015,2015,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,1,1
Assam,Kamrup,2015,2015,District and Sessions Judge,ASKR01,Sessions Special,Disposed otherwise,2,1,1
Assam,Kamrup,2015,2015,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,2,2
Assam,Kamrup,2015,2015,District and Sessions Judge,ASKR01,Sessions Special,NA,0,2,2
Assam,Kamrup,2015,2016,District and Sessions Judge,ASKR01,Sessions Special,Acquitted,10,2,2
Assam,Kamrup,2015,2016,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,1,1
Assam,Kamrup,2015,2016,District and Sessions Judge,ASKR01,Sessions Special,NA,0,1,1
Assam,Kamrup,2015,2017,Additional District and Sessions Judge Rangia,ASKR06,Sessions Case (SC),Acquitted,10,1,1
Assam,Kamrup,2015,2017,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,NA,0,1,1
Assam,Kamrup,2016,2016,District and Sessions Judge,ASKR01,Sessions Special,Abated,13,1,1
Assam,Kamrup,2016,2016,District and Sessions Judge,ASKR01,Sessions Special,Acquitted,10,2,2
Assam,Kamrup,2016,2016,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,2,2
Assam,Kamrup,2016,2016,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,4,1
Assam,Kamrup,2016,2016,District and Sessions Judge,ASKR01,Sessions Special,NA,0,5,5
Assam,Kamrup,2016,2018,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,NA,0,1,1
Assam,Kamrup,2017,2015,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,1,1
Assam,Kamrup,2017,2017,District and Sessions Judge,ASKR01,Sessions Case (SC),Disposed,30,1,0
Assam,Kamrup,2017,2017,District and Sessions Judge,ASKR01,Sessions Special,Acquitted,10,10,9
Assam,Kamrup,2017,2017,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,4,4
Assam,Kamrup,2017,2017,District and Sessions Judge,ASKR01,Sessions Special,Disposed,30,2,1
Assam,Kamrup,2017,2017,District and Sessions Judge,ASKR01,Sessions Special,Judgement delivered,34,1,1
Assam,Kamrup,2017,2017,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,3,1
Assam,Kamrup,2017,2017,District and Sessions Judge,ASKR01,Sessions Special,NA,0,3,3
Assam,Kamrup,2017,2018,District and Sessions Judge,ASKR01,Sessions Special,NA,0,1,1
Assam,Kamrup,2018,2014,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,NA,0,1,1
Assam,Kamrup,2018,2015,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,Acquitted,10,2,2
Assam,Kamrup,2018,2015,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,Disposed,30,1,0
Assam,Kamrup,2018,2016,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,Acquitted,10,1,1
Assam,Kamrup,2018,2016,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,Convicted,11,2,1
Assam,Kamrup,2018,2016,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,Transferred,1,1,0
Assam,Kamrup,2018,2016,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,NA,0,1,1
Assam,Kamrup,2018,2017,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,Acquitted,10,1,1
Assam,Kamrup,2018,2017,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,NA,0,6,6
Assam,Kamrup,2018,2018,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,Acquitted,10,3,1
Assam,Kamrup,2018,2018,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,Convicted,11,2,2
Assam,Kamrup,2018,2018,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,NA,0,18,18
Assam,Kamrup,2018,2018,District and Sessions Judge,ASKR01,Sessions Special,Acquitted,10,32,12
Assam,Kamrup,2018,2018,District and Sessions Judge,ASKR01,Sessions Special,Convicted,11,9,6
Assam,Kamrup,2018,2018,District and Sessions Judge,ASKR01,Sessions Special,Judgement delivered,34,1,0
Assam,Kamrup,2018,2018,District and Sessions Judge,ASKR01,Sessions Special,Transferred,1,3,0
Assam,Kamrup,2018,2018,District and Sessions Judge,ASKR01,Sessions Special,NA,0,37,37
Assam,Kamrup,2019,2019,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,Acquitted,10,3,0
Assam,Kamrup,2019,2019,Additional District and Sessions Judge Rangia,ASKR06,Sessions Special,NA,0,18,9
